,Topic,Time Queried,Title,Video IDs,Published At,Duration,View Count,Like Count,Dislike Count
150,Data Structures,2020-08-21 22:07:18.569007,5.24 Insertion of elements in B-tree of order 3 | Data structures and algorithms,Ay2AbTk_QEg,2019-01-20T22:32:44Z,PT9M51S,74390,1025,36
151,Data Structures,2020-08-21 22:07:18.569030,7.5 Selection Sort Algorithm | Data Structure,9oWd4VJOwr0,2019-06-10T07:02:23Z,PT17M49S,168236,2669,105
152,Data Structures,2020-08-21 22:07:18.569036,3.2 Implementation of stack using Array | data structure,VmsTAVpz0xo,2019-09-08T12:08:18Z,PT17M27S,89964,1591,31
153,Data Structures,2020-08-21 22:07:18.569041,Deleting a node in Linked list | Data Structures Tutorial | Mr.Srinivas,qIjIwHiwkBg,2016-09-28T20:06:16Z,PT17M7S,210519,1993,63
154,Data Structures,2020-08-21 22:07:18.569046,1. Persistent Data Structures,T0yzrZL1py0,2013-12-18T17:19:53Z,PT1H23M44S,240076,1748,14
155,Data Structures,2020-08-21 22:07:18.569052,Data Structures Tutorial in Python #3 - Arrays,gDqQf4Ekr2A,2020-03-12T12:54:31Z,PT14M15S,14482,376,8
156,Data Structures,2020-08-21 22:07:18.569057,Data Structures Tutorial In Python #7 - Tree (General Tree),4r_XR9fUPhQ,2020-04-27T00:01:48Z,PT24M30S,13031,304,9
157,Data Structures,2020-08-21 22:07:18.569063,Quick Revision | GATE CS 2020 | Data Structures &amp; Algorithms  | Part-1 | Gradeup,okEegIsnrjw,2020-02-04T14:54:57Z,PT1H21M15S,7189,211,7
158,Data Structures,2020-08-21 22:07:18.569068,Data structures: Introduction to stack,F1F2imiOJfk,2013-10-01T10:24:32Z,PT8M26S,492420,3545,58
159,Data Structures,2020-08-21 22:07:18.569073,Introduction to Classes and Objects - Part 1 (Data Structures &amp; Algorithms #3),8yjkWGRlUmY,2018-03-27T04:46:07Z,PT19M51S,513187,13329,134
160,Data Structures,2020-08-21 22:07:18.569078,Introduction to Data Structures through C | Data Structures Tutorial | Mr. Srinivas,Db9ZYbJONHc,2016-09-23T21:21:23Z,PT15M38S,937481,8738,229
161,Data Structures,2020-08-21 22:07:18.569083,Stack Using Single Linked List -  Part 1 | Data Structures Tutorial | Mr.Srinivas,OkkMub7pPBI,2016-10-04T16:51:15Z,PT16M5S,149759,1339,47
162,Data Structures,2020-08-21 22:07:18.569089,Data structures,605gJ5CeC5Y,2018-05-21T19:03:26Z,PT1H1M58S,48042,579,15
163,Data Structures,2020-08-21 22:07:18.569128,6.5 Prim&#39;s Algorithm for Minimum Spanning Tree | Data structures,ZtZaR7EcI5Y,2019-01-25T04:52:01Z,PT10M22S,152884,2555,85
164,Data Structures,2020-08-21 22:07:18.569139,LINKED LIST (CREATION AND DISPLAY) - DATA STRUCTURES,3hyxc4juJRg,2019-05-10T08:19:23Z,PT42M19S,122028,2253,68
165,Data Structures,2020-08-21 22:07:18.569146,QUEUE IMPLEMENTATION USING LINKED LIST - DATA STRUCTURES,QfRoQMSJ664,2019-06-14T10:08:03Z,PT21M26S,19837,362,16
166,Data Structures,2020-08-21 22:07:18.569151,Java - Overview of data structures,Xzk3XLveA00,2013-02-10T13:52:59Z,PT10M45S,82378,794,13
167,Data Structures,2020-08-21 22:07:18.569157,6.4 Minimum spanning tree | Data structures,vNhvBrc02G4,2019-02-01T02:41:29Z,PT15M58S,62785,1118,33
168,Data Structures,2020-08-21 22:07:18.569162,What is Queue Data Structure ? | Queue Operations | Data Structure &amp; Algorithms (DSA) | Part - 1,sDO9bPaBg6A,2019-03-24T15:00:03Z,PT26M38S,23777,448,9
169,Data Structures,2020-08-21 22:07:18.569167,Introduction - Algorithms &amp; Data Structures #1,XGClOyyliPs,2020-07-16T15:58:21Z,PT12M53S,1039,98,0
170,Data Structures,2020-08-21 22:07:18.569172,Evaluation of Postfix Expression | Examples | Data Structures | Lec-20 | Bhanu Priya,84BsI5VJPq4,2018-07-25T16:05:49Z,PT4M23S,44757,569,27
171,Data Structures,2020-08-21 22:07:18.569177,2-D Array representation | Row Major &amp; Column Major order | Data Structures | Lec-9 | Bhanu Priya,dJ2kPBNhCK4,2018-07-20T07:11:00Z,PT8M15S,32840,257,60
172,Data Structures,2020-08-21 22:07:18.569182,What is Abstract Data Types(ADT) in Data Structures ? | with Example,n0e27Cpc88E,2019-02-13T15:00:07Z,PT10M16S,82107,1291,67
173,Data Structures,2020-08-21 22:07:18.569198,Data structures: Introduction to graphs,gXgEDyodOJU,2014-09-02T11:25:00Z,PT16M43S,660292,6774,140
174,Data Structures,2020-08-21 22:07:18.569204,Why study Data Structures and Algorithms | Data Structures and Algorithms | Part-1 | Appliedcourse,12u3R2UCer4,2019-01-22T11:35:08Z,PT19M12S,31621,270,5
175,Data Structures,2020-08-21 22:07:18.569210,5.21 Splay Trees deletion | Bottom-up Splaying | Data structure,ewRSYHStdSA,2019-11-15T13:08:24Z,PT13M24S,12563,190,7
176,Data Structures,2020-08-21 22:07:18.569215,Data Structures for Coding Interviews– 5 MINUTE BOOTCAMP,K_ZuEy9_W_E,2020-04-02T18:00:06Z,PT6M44S,6840,228,13
177,Data Structures,2020-08-21 22:07:18.569221,7.2 What is binary search | Binary Search Algorithm with example | Data structures,V_T5NuccwRA,2019-06-28T08:01:18Z,PT23M30S,97016,1853,47
178,Data Structures,2020-08-21 22:07:18.569226,Selection Sort example | Straight | Data Structures | Lec-53 | Bhanu Priya,EcYWIYfGiAI,2018-08-11T02:05:24Z,PT8M1S,63099,678,35
179,Data Structures,2020-08-21 22:07:18.569231,Introduction to Linked Lists (Data Structures &amp; Algorithms #5),WwfhLC16bis,2018-04-13T06:29:49Z,PT18M47S,378848,7503,106
180,Data Structures,2020-08-21 22:07:18.569236,Data Structures and Algorithms Complete Tutorial Computer Education for All,YWnBbNj_G-U,2016-03-16T07:34:00Z,PT6H49M24S,806275,10097,283
181,Data Structures,2020-08-21 22:07:18.569242,Extended Lockdown Training Day 23 - Data Structures - 1,2ohctH7ommI,2020-05-08T05:51:06Z,PT59M55S,9113,117,5
182,Data Structures,2020-08-21 22:07:18.569247,Data Structures Tutorial in Python #4 - Linked List,qp8u-frRAnU,2020-03-16T01:44:30Z,PT28M16S,22022,579,17
183,Data Structures,2020-08-21 22:07:18.569252,Subsets of an Array - Solution | Functions and Arrays | Data Structures and Algorithms in JAVA,iKSI_9NHR1M,2020-07-23T11:32:03Z,PT10M32S,585,29,0
184,Data Structures,2020-08-21 22:07:18.569257,4.4 Circular queue in data structure | circular queue using array | data structures,dn01XST9-bI,2019-09-16T14:43:47Z,PT24M19S,66668,1177,33
185,Data Structures,2020-08-21 22:07:18.569262,Data structures: Properties of Graphs,AfYqN3fGapc,2014-09-16T13:02:07Z,PT15M16S,357546,3033,44
186,Data Structures,2020-08-21 22:07:18.569268,Dynamic Array HackerRank Solution | Data Structures | Arrays,N0lSGQrya6s,2019-06-16T09:32:37Z,PT11M48S,14806,135,21
187,Data Structures,2020-08-21 22:07:18.569273,Graph Data Structure 4. Dijkstra’s Shortest Path Algorithm,pVfj6mxhdMw,2016-05-07T14:17:21Z,PT10M52S,549615,7774,137
188,Data Structures,2020-08-21 22:07:18.569279,Circular Queue | Data Structures | by Mr. Srinivas,Ig34WPrgofI,2016-10-15T06:39:38Z,PT10M1S,202399,2206,119
189,Data Structures,2020-08-21 22:07:18.569284,"Data Structures, Big &#39;O&#39; Notations and Algorithm Complexity",L7nYZ19zPqw,2017-12-30T07:44:06Z,PT12M47S,68212,1074,86
190,Data Structures,2020-08-21 22:07:18.569289,Circular Linked List and Operations in Data Structures (With Notes),41lXYJID3OQ,2020-08-18T10:23:35Z,PT16M41S,4856,459,7
191,Data Structures,2020-08-21 22:07:18.569294,Inorder Traversal in BST | Data Structures Tutorial | Mr. Srinivas,dDjQphXcISc,2017-10-02T12:54:06Z,PT8M13S,62473,-1,-1
192,Data Structures,2020-08-21 22:07:18.569299,"Python Data Structures: Sets, Frozensets, and Multisets (Bags)",b-K1ujf8u_k,2017-04-25T10:44:54Z,PT15M52S,12796,372,2
193,Data Structures,2020-08-21 22:07:18.569304,STACK IMPLEMENTATION USING ARRAYS - DATA STRUCTURES,DKlXEAZYB7I,2019-06-07T19:00:54Z,PT26M23S,38979,1056,21
194,Data Structures,2020-08-21 22:07:18.569310,Part -4 | AVl tree in data structure in hindi with example definition balancing factor advantage,f4sJ5dOeOow,2016-12-02T08:21:05Z,PT17M21S,225848,2175,144
195,Data Structures,2020-08-21 22:07:18.569315,CppCon 2015: Sean Parent &quot;Better Code: Data Structures&quot;,sWgDk-o-6ZE,2015-09-25T17:49:14Z,PT1H4M,79294,1002,33
196,Data Structures,2020-08-21 22:07:18.569338,3.6 Infix to Postfix using stack | Data structures,PAceaOSnxQs,2019-10-10T15:30:35Z,PT20M10S,120877,2171,48
197,Data Structures,2020-08-21 22:07:18.569344,"A Common-Sense Guide to Data Structures and Algorithms, Second Edition",BgKtheXUAAI,2020-08-03T15:27:53Z,PT3M59S,429,7,0
198,Data Structures,2020-08-21 22:07:18.569350,Introduction to Binary Search (Data Structures &amp; Algorithms #10),6ysjqCUv3K4,2020-08-08T00:48:21Z,PT14M23S,29103,1309,12
199,Data Structures,2020-08-21 22:07:18.569356,2.3 Arrays vs Linked List | Data structures,qauEA64G1Ds,2019-08-11T10:07:39Z,PT21M20S,43925,783,7
200,Data Structures,2020-08-21 22:07:20.167799,What is Abstract Data Types(ADT) in Data Structures ? | with Example,n0e27Cpc88E,2019-02-13T15:00:07Z,PT10M16S,82107,1291,67
201,Data Structures,2020-08-21 22:07:20.167832,Subset Sum Problem using Dynamic Programming | Data Structures and Algorithms,dJmyfFC3-3A,2019-02-23T16:10:08Z,PT25M3S,29529,420,45
202,Data Structures,2020-08-21 22:07:20.167840,4.2 Implementation of queue using Arrays | data structures,YqrFeU90Coo,2019-09-13T15:54:42Z,PT23M6S,62890,1198,22
203,Data Structures,2020-08-21 22:07:20.167845,"Python Data Structures: Sets, Frozensets, and Multisets (Bags)",b-K1ujf8u_k,2017-04-25T10:44:54Z,PT15M52S,12796,372,2
204,Data Structures,2020-08-21 22:07:20.167851,6.12 Finding All Bridges(cut edge) in a Graph | Data structures and algorithms,CsGP_s_3GWg,2019-03-09T18:03:31Z,PT20M55S,16836,392,17
205,Data Structures,2020-08-21 22:07:20.167856,2.3 Arrays vs Linked List | Data structures,qauEA64G1Ds,2019-08-11T10:07:39Z,PT21M20S,43925,783,7
206,Data Structures,2020-08-21 22:07:20.167862,Selection Sort example | Straight | Data Structures | Lec-53 | Bhanu Priya,EcYWIYfGiAI,2018-08-11T02:05:24Z,PT8M1S,63099,678,35
207,Data Structures,2020-08-21 22:07:20.167867,4.3 Queue implementation using linked list | data structure,RN1wzY_tnYU,2019-09-14T14:14:45Z,PT19M47S,49140,841,25
208,Data Structures,2020-08-21 22:07:20.167873,"A Common-Sense Guide to Data Structures and Algorithms, Second Edition",BgKtheXUAAI,2020-08-03T15:27:53Z,PT3M59S,429,7,0
209,Data Structures,2020-08-21 22:07:20.167878,Postfix to Infix Conversion | Examples | Data Structures | Lec-17 | Bhanu Priya,vS_lYbc6BUk,2018-07-20T16:53:27Z,PT6M9S,146801,1323,172
210,Data Structures,2020-08-21 22:07:20.167883,3.10 Postfix Expression evaluation using Stack | Data structures and algorithms,u3paQa8KXu0,2019-01-20T20:36:21Z,PT11M2S,30783,548,20
211,Data Structures,2020-08-21 22:07:20.167889,Python Data Structures #5: Binary Search Tree (BST),f5dU3xoE6ms,2017-09-11T19:59:26Z,PT31M54S,90496,1533,42
212,Data Structures,2020-08-21 22:07:20.167894,5.8 Construct Binary Tree from Postorder and Inorder with example | Data structures,s5XRtcud35E,2019-02-01T04:57:47Z,PT7M34S,103354,2027,43
213,Data Structures,2020-08-21 22:07:20.167899,Data Structure and Its Classification (Hindi),4wzhwE_eWiI,2017-01-08T16:48:22Z,PT2M54S,57500,701,77
214,Data Structures,2020-08-21 22:07:20.167904,Data Structures : Linked List an  example with property in {தமிழ்},SJwiDH53ZPw,2017-07-07T07:41:28Z,PT9M17S,13324,450,5
215,Data Structures,2020-08-21 22:07:20.167910,CppCon 2015: Sean Parent &quot;Better Code: Data Structures&quot;,sWgDk-o-6ZE,2015-09-25T17:49:14Z,PT1H4M,79294,1002,33
216,Data Structures,2020-08-21 22:07:20.167915,Linear Vs Non-Linear Data Structures | Data Structures in C,Oz0bbSDvTz0,2019-11-13T07:09:00Z,PT9M30S,3424,84,4
217,Data Structures,2020-08-21 22:07:20.167920,Bubble Sort Algorithm | Data Structures | by Mr. Srinivas,8Ug-a3IhUaE,2016-10-08T04:09:56Z,PT13M39S,224071,2623,80
218,Data Structures,2020-08-21 22:07:20.167926,"Data Structures | Important MCQs | GATE, UGC NET, IT Officer &amp; All Other Computer Science Exams",oJCkspvaogI,2018-09-24T16:03:46Z,PT6M52S,70952,1436,55
219,Data Structures,2020-08-21 22:07:20.167931,Sparse Matrix In Data Structure Lec-22,p5-2PZAEvsE,2019-04-19T03:26:34Z,PT10M49S,17754,343,9
220,Data Structures,2020-08-21 22:07:20.167937,3.12 Expression trees | Binary Expression Tree | Data structures,2Z6g3kNymd0,2019-10-15T15:30:01Z,PT13M17S,58884,933,36
221,Data Structures,2020-08-21 22:07:20.167942,BINARY TREE REPRESENTATION - DATA STRUCTURES,QqkHLE1V-XU,2019-07-13T10:04:20Z,PT17M13S,15476,393,3
222,Data Structures,2020-08-21 22:07:20.167947,Free Data Structures and Algorithms Course By Google | Udacity Free Data Structure Course @Udacity,1jytQDS9Nqw,2020-06-30T07:58:27Z,PT6M50S,23616,553,35
223,Data Structures,2020-08-21 22:07:20.167953,5.30 B+ tree deletion| with example |Data structure,pGOdeCpuwpI,2019-06-26T07:36:42Z,PT16M16S,56368,998,20
224,Data Structures,2020-08-21 22:07:20.167958,Data Structures Previous Year Questions - GATE &amp; UGC NET Exam,d5n9-mEQ0Es,2019-04-25T15:33:45Z,PT1H26M41S,29083,690,26
225,Data Structures,2020-08-21 22:07:20.167963,DATA STRUCTURES  || MODEL TEST-3 ||  DIGITAL ASSISTANT || GRAMASACHIVALAYAM JOBS,s3s2VvuDXp8,2019-08-23T14:38:28Z,PT19M34S,47556,760,27
226,Data Structures,2020-08-21 22:07:20.167969,Reverse Singly Linked List | Data Structures | by Mr. Srinivas,dR7v1sVX428,2016-10-14T03:00:52Z,PT17M12S,113504,1184,43
227,Data Structures,2020-08-21 22:07:20.167974,"1.1 Arrays in Data Structure | Declaration, Initialization, Memory representation",AT14lCXuMKI,2019-07-23T08:47:04Z,PT22M38S,210220,2978,69
228,Data Structures,2020-08-21 22:07:20.167980,Data structures: Introduction to Queues,XuCbpw6Bj1U,2013-11-01T13:30:16Z,PT9M19S,407835,3105,66
229,Data Structures,2020-08-21 22:07:20.167985,Queue | Data Structures Tutorial | Mr.Srinivas,gnYM_G1ILm0,2016-10-04T16:42:23Z,PT10M58S,305242,3397,145
230,Data Structures,2020-08-21 22:07:20.167990,Introduction to Sets - Data Structures and Algorithms,SvvvGT3qD1Y,2020-07-20T12:00:09Z,PT12M56S,2239,128,0
231,Data Structures,2020-08-21 22:07:20.167995,Data Structures - Class - 2 || Digital Assistant Model Papers - 2020 || Grama/Ward Sachivalayam 2020,vWvHpS0vV9E,2020-03-07T00:54:04Z,PT35M25S,6124,91,10
232,Data Structures,2020-08-21 22:07:20.168000,Data Structures and Algorithms: Learn Big-O Notation in just 5 Minutes!,MeXb8JA4kok,2018-06-09T21:41:49Z,PT4M58S,14831,279,14
233,Data Structures,2020-08-21 22:07:20.168010,5.14 AVL tree Insertion | with solved example | Data structures,_8qqlVH5NC0,2019-02-02T16:27:18Z,PT26M25S,165458,2975,82
234,Data Structures,2020-08-21 22:07:20.168016,Redis Data Structures for Non-Redis Users,ELk_W9BBTDU,2018-05-23T18:01:32Z,PT48M,3442,70,0
235,Data Structures,2020-08-21 22:07:20.168022,"Data Structures in Java | Stack, Queue, LinkedList, Tree in Data Structures | Edureka",j1RjRwQPvzY,2019-09-23T12:05:59Z,PT20M5S,21850,371,42
236,Data Structures,2020-08-21 22:07:20.168027,What is the Trie data structure and where do you use it?,YG6iX28hmd0,2017-05-09T11:18:53Z,PT15M4S,57970,700,84
237,Data Structures,2020-08-21 22:07:20.168032,Infinite Data Structures: To Infinity &amp; Beyond! - Computerphile,bnRNiE_OVWA,2018-11-06T11:36:27Z,PT16M40S,79692,3492,99
238,Data Structures,2020-08-21 22:07:20.168038,Array representation | Row Major order &amp; Column Major order | Data Structures| Lec-7 | Bhanu Priya,NlWEdScxU9k,2018-07-20T07:11:06Z,PT6M49S,18904,137,6
239,Data Structures,2020-08-21 22:07:20.168043,Tensors Explained - Data Structures of Deep Learning,Csa5R12jYRg,2018-09-12T02:13:13Z,PT6M6S,42613,938,13
240,Data Structures,2020-08-21 22:07:20.168048,Master Data Structures and Algorithms | Resources | Practice problems,oAAKamOnruM,2020-08-21T09:25:21Z,PT14M15S,1387,260,4
241,Data Structures,2020-08-21 22:07:20.168053,2.14 Circular linked list in data structure - Creation and display,fmfx1C4TTxw,2019-08-28T11:09:07Z,PT21M30S,36652,560,20
242,Data Structures,2020-08-21 22:07:20.168058,Trie Data Structure (EXPLAINED),-urNrIAQnNo,2018-01-31T17:35:08Z,PT8M51S,80540,1613,63
243,Data Structures,2020-08-21 22:07:20.168064,Binary Search Tree | Data Structures Tutorial | Mr.Srinivas,jBDc4Uuif28,2016-10-19T21:31:59Z,PT11M55S,209053,2067,48
244,Data Structures,2020-08-21 22:07:20.168069,What is Dynamic Programming | How to use it | Data structures and Algorithms,lVR2u9lsxl8,2019-05-21T15:28:11Z,PT27M4S,57607,1052,27
245,Data Structures,2020-08-21 22:07:20.168074,Coursera: Python Data Structures Complete Course solved Live,a4tzvsNuABM,2020-05-19T18:19:14Z,PT1H8M22S,25993,437,21
246,Data Structures,2020-08-21 22:07:20.168079,"Linked List Data Structure - How Linked List works | All operations, Types &amp; Applications",IJrQCCmuaqc,2019-04-03T14:00:03Z,PT19M50S,26088,795,4
247,Data Structures,2020-08-21 22:07:20.168085,Modbus Data structure,8FYFai21JPA,2012-04-25T19:21:07Z,PT9M43S,121949,676,14
248,Data Structures,2020-08-21 22:07:20.168090,4.7 Deque in data structure | introduction to deque - Double Ended Queue,pqg0SOPRlJ4,2019-10-18T15:30:02Z,PT12M45S,34715,610,23
249,Data Structures,2020-08-21 22:07:20.168095,Data Structures Tutorial In Python # 6 - Stack,zwb3GmNAtFk,2020-03-31T23:14:41Z,PT13M5S,9058,230,4
250,Data Structures,2020-08-21 22:07:21.682688,Red-Black Trees - Data Structures,ZxCvM-9BaXE,2016-07-06T18:19:00Z,PT13M1S,92707,658,123
251,Data Structures,2020-08-21 22:07:21.682714,Subsets of an Array - Solution | Functions and Arrays | Data Structures and Algorithms in JAVA,iKSI_9NHR1M,2020-07-23T11:32:03Z,PT10M32S,585,29,0
252,Data Structures,2020-08-21 22:07:21.682721,Sparse Matrix | Array representation | Data Structures | Lec-24 | Bhanu Priya,V3TAtTtC4Xs,2018-07-25T16:07:56Z,PT8M5S,88441,811,62
253,Data Structures,2020-08-21 22:07:21.682727,Implement Stack Using List | Python Tutorials | Data Structures,AKO9nI4tuhs,2020-08-14T03:57:25Z,PT8M13S,637,55,0
254,Data Structures,2020-08-21 22:07:21.682733,Free Data Structures and Algorithms Course By Google | Udacity Free Data Structure Course @Udacity,1jytQDS9Nqw,2020-06-30T07:58:27Z,PT6M50S,23616,553,35
255,Data Structures,2020-08-21 22:07:21.682740,Stack Abstract Data Type | Insertion &amp; Deletion | Data Structures | Lec-11 | Bhanu Priya,WL4InYgz1bE,2018-07-25T16:08:40Z,PT4M31S,20920,154,7
256,Data Structures,2020-08-21 22:07:21.682746,Data structures: Binary Tree,H5JubkIy_p8,2014-01-18T06:08:28Z,PT16M17S,1062300,7155,224
257,Data Structures,2020-08-21 22:07:21.682752,What is Hashing | Data Structures | Lec-62 | Bhanu Priya,PR2ZaURJpTE,2018-08-14T03:53:38Z,PT3M17S,43757,353,33
258,Data Structures,2020-08-21 22:07:21.682757,QUEUE IMPLEMENTATION USING ARRAYS - DATA STRUCTURES,O3y6A7WLlao,2019-06-08T08:15:30Z,PT28M10S,34224,868,12
259,Data Structures,2020-08-21 22:07:21.682764,C++Now 2017: Juanpe Bolivar “Postmodern Immutable Data Structures&quot;,ZsryQp0UAC8,2017-06-06T20:49:24Z,PT45M38S,6140,136,1
260,Data Structures,2020-08-21 22:07:21.682770,BINARY SEARCH TREE (BST) AND ITS OPERATIONS - DATA STRUCTURES,DU5g_dEbSyQ,2019-07-25T06:39:59Z,PT14M32S,14772,288,5
261,Data Structures,2020-08-21 22:07:21.682776,Queue Data Structure in C++ Programming (using arrays) | All Queue Operations | Part - 2,wqKdRQ9nWvs,2019-03-26T14:00:05Z,PT25M38S,23251,390,13
262,Data Structures,2020-08-21 22:07:21.682782,MasterClass on DSA (Data Structures and Algorithms) for Placements,tuiUSPkbrxs,2020-06-12T14:09:21Z,PT1H31M46S,9039,284,30
263,Data Structures,2020-08-21 22:07:21.682788,Data Structures Tutorial In Python #6 - Queue,rUUrmGKYwHw,2020-04-19T20:26:52Z,PT14M20S,6599,189,2
264,Data Structures,2020-08-21 22:07:21.682794,Coursera: 8.5 Assignment solution//Python data structures assignment 8.5 Solution//#circuitryproject,sGmZuZO5jaw,2020-05-31T05:30:15Z,PT5M53S,2025,44,2
265,Data Structures,2020-08-21 22:07:21.682800,1- مقدمة في الـ Data Structure,l0jMqpRwamM,2017-12-19T22:50:07Z,PT10M40S,57982,1115,12
266,Data Structures,2020-08-21 22:07:21.682806,Redis Data Structures for Non-Redis Users,ELk_W9BBTDU,2018-05-23T18:01:32Z,PT48M,3442,70,0
267,Data Structures,2020-08-21 22:07:21.682812,Chapter 3 Arrays in Data Structure Hindi,DJs9ewAVDEg,2015-03-16T05:00:42Z,PT17M16S,305008,4020,99
268,Data Structures,2020-08-21 22:07:21.682818,stack in data structure in hindi | Lec-11 | DS | Niharika Panda,E5nvcnfH3mM,2018-10-17T14:50:05Z,PT5M34S,10998,146,11
269,Data Structures,2020-08-21 22:07:21.682833,Prefix to Infix Conversion | Examples | Data Structures | Lec-18 | Bhanu Priya,b6m4f2xwRjM,2018-07-20T16:54:18Z,PT5M33S,75895,722,51
270,Data Structures,2020-08-21 22:07:21.682841,Double Linked List in Data Structures and Algorithms | Part-1 | by Mr. Srinivas,aTVSEEQXs-Y,2016-10-07T03:12:31Z,PT19M29S,186005,1760,81
271,Data Structures,2020-08-21 22:07:21.682847,Data Structures: Linked List implementation of stacks,MuwxQ2IB8lQ,2013-10-10T08:09:40Z,PT10M58S,511548,3302,103
272,Data Structures,2020-08-21 22:07:21.682853,Trie Data Structure (EXPLAINED),-urNrIAQnNo,2018-01-31T17:35:08Z,PT8M51S,80540,1613,63
273,Data Structures,2020-08-21 22:07:21.682859,5.18 Red Black Tree deletion | Data structure,w5cvkTXY0vQ,2019-11-10T05:11:52Z,PT1H3M6S,51356,845,32
274,Data Structures,2020-08-21 22:07:21.682865,Algorithm Complexity and Time-Space Trade Off : Data Structures and Algorithms,r58oVFCaJRw,2018-08-06T17:14:11Z,PT11M59S,52301,817,64
275,Data Structures,2020-08-21 22:07:21.682871,Introduction to Linked List in Data Structures ( very easy),Rs1KPyb9fHY,2017-07-02T08:40:50Z,PT14M43S,370837,4844,249
276,Data Structures,2020-08-21 22:07:21.682878,Data Structures - Class - 2 || Digital Assistant Model Papers - 2020 || Grama/Ward Sachivalayam 2020,vWvHpS0vV9E,2020-03-07T00:54:04Z,PT35M25S,6124,91,10
277,Data Structures,2020-08-21 22:07:21.682884,Queue as ADT | Enqueue &amp; Dequeue | Data Structures | Lec-13 | Bhanu Priya,ABlwGVL2mY4,2018-07-24T18:12:49Z,PT7M40S,24048,170,10
278,Data Structures,2020-08-21 22:07:21.682890,3.7 Infix to Postfix conversion using Stack | Data structures and algorithms,YHSj87pgjF8,2019-01-20T20:05:19Z,PT15M57S,47568,731,27
279,Data Structures,2020-08-21 22:07:21.682896,Data Structures: Balanced Parentheses in Expression,IhJGJG-9Dx8,2016-09-27T19:39:27Z,PT8M,144991,985,18
280,Data Structures,2020-08-21 22:07:21.682902,CIRCULAR LINKED LIST (CREATE AND DISPLAY) - DATA STRUCTURES,2bt8hlNhog4,2019-05-25T09:30:01Z,PT19M42S,22784,401,9
281,Data Structures,2020-08-21 22:07:21.682908,Introduction to Sets - Data Structures and Algorithms,SvvvGT3qD1Y,2020-07-20T12:00:09Z,PT12M56S,2239,128,0
282,Data Structures,2020-08-21 22:07:21.682914,Multiple Choice Questions based on Data Structures | Set 1 | Competitive Exams,zEjijGFYqLg,2019-01-28T07:53:28Z,PT8M40S,20217,493,16
283,Data Structures,2020-08-21 22:07:21.682920,Avl tree | Introduction | Data Structures | Lec-40 | Bhanu Priya,vv0G7QgiGSQ,2018-08-08T02:57:03Z,PT13M24S,104562,1212,90
284,Data Structures,2020-08-21 22:07:21.682926,[OFFICIAL] Live DSA Learning Session 12 - Contest 9 (Advanced Data Structures),H6LsKW2Y8Ck,2020-07-26T12:39:23Z,PT1H59M35S,3503,84,1
285,Data Structures,2020-08-21 22:07:21.682932,5.3 Binary Tree Implementation | Data Structures,6vt3PFRC11E,2019-10-08T16:06:16Z,PT24M37S,87631,1281,34
286,Data Structures,2020-08-21 22:07:21.682938,Coursera: Python Data Structures Complete Course solved Live,a4tzvsNuABM,2020-05-19T18:19:14Z,PT1H8M22S,25993,437,21
287,Data Structures,2020-08-21 22:07:21.682944,Introduction to MAP Data Structure in Java | HashMap in Java with Example | ABC,oZ7LymkbmiA,2019-05-09T12:30:02Z,PT12M40S,27454,416,17
288,Data Structures,2020-08-21 22:07:21.682950,Linear Vs Non-Linear Data Structures | Data Structures in C,Oz0bbSDvTz0,2019-11-13T07:09:00Z,PT9M30S,3424,84,4
289,Data Structures,2020-08-21 22:07:21.682956,Tutorial 1 : Introduction to Algorithm and Data Structure in Hindi,yE7c2WvJOr0,2017-05-15T10:44:16Z,PT8M25S,184741,3256,73
290,Data Structures,2020-08-21 22:07:21.682962,CppCon 2017: Allan Deutsch “Esoteric Data Structures and Where to Find Them”,-8UZhDjgeZU,2017-10-10T13:31:46Z,PT30M5S,13730,264,12
291,Data Structures,2020-08-21 22:07:21.682968,Data Structure and Its Classification (Hindi),4wzhwE_eWiI,2017-01-08T16:48:22Z,PT2M54S,57500,701,77
292,Data Structures,2020-08-21 22:07:21.682973,Data Structure - Getting Started,GzZTjaoRaOk,2018-01-24T12:54:38Z,PT1M6S,134037,965,18
293,Data Structures,2020-08-21 22:07:21.682979,3.3 Stack implementation using linked list | data structures,T_UXDTy23DQ,2019-09-10T11:28:24Z,PT27M1S,73165,1153,34
294,Data Structures,2020-08-21 22:07:21.682985,Data Structures Tutorial - 14 - How to Read in a Comma Seperated .txt File in c++,_IzYGiuX8QM,2018-01-03T02:03:18Z,PT10M17S,22623,319,5
295,Data Structures,2020-08-21 22:07:21.682991,01  Introduction: Data Structures and Algorithms,CCKM34uTBgk,2020-06-29T04:49:56Z,PT1M34S,329,29,0
296,Data Structures,2020-08-21 22:07:21.682997,AVL TREE - DATA STRUCTURES,N9EwTeMJl5s,2019-08-02T05:00:02Z,PT17M6S,12443,307,8
297,Data Structures,2020-08-21 22:07:21.683003,"Data Structures MCQs [Part 2] GATE, NET, ISRO, BARC, RRB JE &amp; All CS/IT Exams",fA4pug5eCwo,2019-05-13T18:15:45Z,PT10M47S,21019,424,16
